,degree,cc
0,247,0.023251923720307797
1,188,0.03371113048532404
2,20,0.031578947368421054
3,61,0.22092343658679134
4,127,0.014580645161290323
5,112,0.05037531276063386
6,24,0.06926406926406926
7,134,0.02255378209576683
8,701,0.02405811003029297
9,183,0.08416206261510129
10,25,0.16205533596837945
11,336,0.06603010195824567
12,8,0.06666666666666667
13,72,0.01780538302277433
14,79,0.045112781954887216
15,103,0.02514851485148515
16,173,0.038527691778465774
17,598,0.014725621792341097
18,21,0.26900584795321636
19,34,0.07056451612903226
20,7,0.0
21,111,0.0781515460414543
22,180,0.010283755475147592
23,17,0.01904761904761905
24,48,0.017391304347826087
25,306,0.016588500955358694
26,185,0.01249024199843872
27,4,1.0
28,163,0.08734472049689442
29,4,1.0
30,31,0.03694581280788178
31,3,0.0
32,3,0.0
33,8,0.2
34,51,0.17006802721088435
35,208,0.013781671797300497
36,28,0.11384615384615385
37,1671,0.004638110961201081
38,48,0.08985507246376812
39,53,0.01568627450980392
40,3,0.0
41,15,0.23076923076923078
42,3,0.0
43,196,0.008973879600448695
44,66,0.016865079365079364
45,43,0.06585365853658537
46,20,0.0457516339869281
47,37,0.03697478991596639
48,14,0.045454545454545456
49,968,0.03361117368776752
50,197,0.04049696008458895
51,262,0.016632016632016633
52,267,0.032590051457975985
53,22,0.2
54,25,0.5296442687747036
55,59,0.12092731829573934
56,63,0.004371584699453552
57,67,0.01201923076923077
58,44,0.0859465737514518
59,207,0.013438546150167385
60,66,0.04017857142857143
61,420,0.009397266875494819
62,333,0.030724160029295983
63,41,0.12280701754385964
64,14,0.24242424242424243
65,46,0.03171247357293869
66,51,0.06887755102040816
67,6,0.0
68,72,0.06086956521739131
69,373,0.02852771909375683
70,18,0.06666666666666667
71,210,0.008361204013377926
72,7,0.3
73,57,0.05723905723905724
74,29,0.07977207977207977
75,7,0.4
76,10,0.14285714285714285
77,174,0.006255949952400381
78,42,0.05641025641025641
79,6,0.6666666666666666
80,4,0.0
81,14,0.10606060606060606
82,90,0.028735632183908046
83,41,0.06342780026990553
84,132,0.03243887895050686
85,3,0.0
86,197,0.22241607190060797
87,102,0.06444444444444444
88,373,0.00812996284694398
89,28,0.1076923076923077
90,8,0.2
91,36,0.1265597147950089
92,44,0.07781649245063879
93,34,0.2701612903225806
94,208,0.00966137816717973
95,94,0.019827998088867656
96,172,0.15628263139575357
97,30,0.11904761904761904
98,146,0.024864024864024864
99,31,0.012315270935960592
100,138,0.016230936819172113
101,8,0.06666666666666667
102,168,0.03672873311427528
103,23,0.023809523809523808
104,6,0.6666666666666666
105,137,0.11641791044776119
106,266,0.07460536928217537
107,150,0.02399338113623828
108,33,0.030107526881720432
109,47,0.09292929292929293
110,49,0.3135985198889917
111,76,0.03480192521288412
112,23,0.004761904761904762
113,87,0.03613445378151261
114,215,0.0253343963149969
115,104,0.0219374878664337
116,84,0.18729298404095152
117,49,0.03885291396854764
118,400,0.016708226269888486
119,53,0.04784313725490196
120,28,0.046153846153846156
121,35,0.0946969696969697
122,115,0.025916561314791402
123,86,0.037292025243832475
124,36,0.0213903743315508
125,111,0.03856608902480462
126,7,0.2
127,17,0.047619047619047616
128,249,0.02195451104308614
129,23,0.05714285714285714
130,9,0.0
131,215,0.019886615289219593
132,9,0.047619047619047616
133,14,0.48484848484848486
134,42,0.04358974358974359
135,136,0.01627202334193693
136,109,0.023981661082701465
137,13,0.2545454545454545
138,74,0.0825508607198748
139,151,0.00852530382731725
140,36,0.035650623885918005
141,217,0.018213431862638556
142,10,0.6428571428571429
143,29,0.20797720797720798
144,215,0.014483125166090885
145,104,0.0316443409046787
146,3,0.0
147,55,0.018867924528301886
148,86,0.022948938611589215
149,9,0.42857142857142855
