,degree,cc
0,244,0.022667476219388787
1,186,0.03371113048532404
2,20,0.031578947368421054
3,59,0.22092343658679134
4,125,0.014580645161290323
5,110,0.05037531276063386
6,22,0.06926406926406926
7,132,0.02255378209576683
8,697,0.02386253071455664
9,179,0.08285732220199611
10,23,0.16205533596837945
11,331,0.06565961732124874
12,6,0.06666666666666667
13,70,0.01780538302277433
14,77,0.043745727956254275
15,101,0.02514851485148515
16,170,0.0378698224852071
17,594,0.01448436018419155
18,19,0.26900584795321636
19,32,0.07056451612903226
20,5,0.0
21,109,0.07730207271491675
22,178,0.010156795531009967
23,15,0.01904761904761905
24,46,0.017391304347826087
25,110,0.030692243536280233
26,4,0.0
27,60,0.015254237288135594
28,46,0.017391304347826087
29,126,0.07593650793650794
31,845,0.005395552314983594
41,1727,0.001994765167226807
52,445,0.026298208320680232
98,255,0.03563378107148371
118,26,0.2246153846153846
170,737,0.006109521562149726
530,961,0.013958983697537288
613,3,0.0
614,245,0.022014051522248244
615,22,0.04329004329004329
616,225,0.07055555555555555
617,22,0.047619047619047616
618,57,0.043859649122807015
619,26,0.027692307692307693
620,255,0.012691060676239
621,160,0.012578616352201259
622,142,0.1306562780940965
623,126,0.011174603174603174
624,166,0.07834976268711208
625,224,0.012852338244714927
626,309,0.007607279451939646
627,224,0.011611146700832799
628,11,0.10909090909090909
629,572,0.00978531101123045
630,271,0.02041820418204182
631,27,0.019943019943019943
632,154,0.01740089975384093
633,307,0.013199633816610249
634,91,0.026617826617826617
635,60,0.012994350282485875
636,2290,0.003427442047689634
637,11,0.07272727272727272
638,115,0.01723874904652937
639,256,0.01758578431372549
640,248,0.11094423403421706
641,442,0.009090815813504889
642,229,0.018693020761510765
643,33,0.013257575757575758
644,18,0.0196078431372549
645,15,0.047619047619047616
646,9,0.0
647,25,0.013333333333333334
648,19,0.06432748538011696
649,100,0.013131313131313131
650,135,0.015146489773355445
651,207,0.007879555367947095
652,9,0.0
653,273,0.013628528334410688
654,77,0.05878332194121668
655,22,0.047619047619047616
656,20,0.015789473684210527
657,348,0.12998111895061115
658,376,0.012425531914893618
659,5,0.0
660,1270,0.004838579574716281
661,427,0.00803729480709393
662,589,0.039961655290299485
663,222,0.01879254820431291
664,92,0.019827998088867656
665,202,0.016846460765479535
666,13,0.01282051282051282
667,431,0.015011061350024281
668,218,0.08387942332896461
669,33,0.020833333333333332
670,142,0.0026970332634102486
671,12,0.030303030303030304
672,355,0.017808546192408688
673,218,0.024140700968164716
674,45,0.014141414141414142
675,39,0.06342780026990553
676,11,0.01818181818181818
677,18,0.0392156862745098
678,620,0.01435197248423576
679,360,0.0230578768183225
680,15,0.0
681,11,0.01818181818181818
682,40,0.03205128205128205
683,216,0.00818260120585702
684,10,0.022222222222222223
685,92,0.022933588150979456
686,423,0.02925391863578815
687,2,0.0
688,2,0.0
689,48,0.04343971631205674
690,38,0.02702702702702703
691,19,0.08187134502923976
692,51,0.01411764705882353
693,4,0.0
694,3,0.0
695,35,0.020168067226890758
696,2,0.0
697,100,0.03090909090909091
47,2347,0.004047175640230713
48,74,0.12365790447982229
55,620,0.01677002449319923
114,20,0.41578947368421054
698,60,0.04180790960451977
699,119,0.021364477994587665
700,1,0.0
33,1050,0.0004593944346089246
58,629,0.011812299373183599
59,359,0.01235586125332628
80,2548,0.002575443514363252
111,95,0.02038073908174692
172,685,0.00457164809834806
191,1861,0.002249917664800402
701,230,0.00653123220049364
702,81,0.010802469135802469
703,339,0.011380496063954198
704,36,0.006349206349206349
705,6,0.0
706,35,0.02857142857142857
707,76,0.016140350877192983
708,8,0.07142857142857142
709,7,0.0
710,1,0.0
711,43,0.018826135105204873
712,17,0.007352941176470588
713,27,0.03418803418803419
